시도	시군구	읍면동	주택유형	단지명	소재지	입주시기	총세대수	매매시세(3.3㎡)	분양가(3.3㎡)	시공사	lon	lat
경기	광명시	일직동	아파트	광명역푸르지오	경기 광명시 일직동 519	2017-08	783	3360	1221	(주)대우건설	126.88023915764389	37.414291569446256
경기	광명시	일직동	아파트	광명역써밋플레이스	경기 광명시 일직동 513	2018-02	2028	3506	1220	(주)호반건설,호반비오토(주)	126.88042125433203	37.41698895264909
경기	시흥시	대야동	아파트	대야역두산위브더파크	경기 시흥시 대야동 694	2021-07	1382	1871	1220	두산건설(주)	126.7880429	37.4510116
울산	남구	야음동	아파트	울산번영로두산위브	울산 남구 야음동 910	2017-09	761	2066	1217	두산건설(주)	129.32926807740822	35.52876846459214
경기	의정부시	산곡동	아파트	고산수자인디에스티지1단지	경기 의정부시 산곡동 709	2023-05	240	0	1217	보성산업(주)	127.1098644	37.728099
경기	시흥시	장현동	아파트	장현호반써밋	경기 시흥시 장현동 591	2020-07	712	1730	1212	(주)호반건설	126.7954976065815	37.37552517521129
경기	김포시	걸포동	아파트	한강메트로자이1단지	경기 김포시 걸포동 1595	2020-08	1342	1872	1212	지에스건설(주)	126.70116552544171	37.63275161295406
경기	시흥시	대야동	아파트	시흥센트럴푸르지오	경기 시흥시 대야동 693	2020-05	2253	2089	1211	(주)대우건설	126.78984267372378	37.44050528173569
울산	동구	전하동	아파트	전하KCC스위첸	울산 동구 전하동 778	2020-02	209	1547	1210	(주)케이씨씨건설	129.4281427090603	35.51776643745434
경기	하남시	덕풍동	아파트	하남더샵센트럴뷰	경기 하남시 덕풍동 946	2016-08	672	2840	1209	(주)포스코건설	127.20396071737406	37.544992257442104
경기	시흥시	장현동	아파트	LH트리플센텀	경기 시흥시 장현동 0	2022-04	545	1809	1208	코오롱글로벌(주)	126.797075	37.3811851
경기	양주시	덕계동	아파트	덕계역대광로제비앙더메트로팰리스	경기 양주시 덕계동 937	2023-04	424	1502	1207	(주)대광건영	127.0547269	37.817075
경기	의정부시	산곡동	아파트	고산수자인디에스티지아트포레	경기 의정부시 산곡동 733	2023-05	1134	1794	1207	보성산업(주)	127.1043867	37.7260665
경기	파주시	동패동	아파트	파주운정신도시디에트르더퍼스트	경기 파주시 동패동 0	2021-10	820	2091	1205	대방건설(주)	126.7208362	37.7110752
경기	파주시	다율동	아파트	해오름마을13단지_운정신도시한라비발디파크젠	경기 파주시 다율동 1030	2024-01	660	1690	1204	(주)한라	126.7324944	37.7387985
경기	안성시	석정동	아파트	안성센트럴파밀리에	경기 안성시 석정동 368	2021-10	644	1140	1203	(주)신동아건설,(주)강산건설	127.254100356504	37.0105596632904
경기	남양주시	진접읍	아파트	진접삼부르네상스더퍼스트	경기 남양주시 진접읍 금곡리 3352	2023-03	348	1363	1203	삼부토건(주)	127.2060958	37.7274491
경기	화성시	산척동	아파트	더레이크시티부영2단지	경기 화성시 산척동 721	2018-11	520	2244	1202	(주)부영주택	127.11535950611011	37.17139972328313
경기	화성시	오산동	아파트	동탄역반도유보라아이비파크7.0	경기 화성시 오산동 971	2019-01	990	3022	1202	(주)반도건설	127.08904841236742	37.202783586711575
경기	평택시	신장동	아파트	송탄역서희스타힐스	경기 평택시 신장동 694	2019-11	527	975	1202	(주)서희건설	127.05489977983864	37.085411940391545
경기	용인시	처인구	아파트	용인드마크데시앙	경기 용인시 처인구 김량장동 309-1	2024-03	1308	0	1202	(주)태영건설	127.206922	37.2337224
경기	안산시	단원구	아파트	롯데캐슬더퍼스트	경기 안산시 단원구 초지동 801	2018-05	469	1853	1200	롯데건설(주)	126.8054799283729	37.327600147531314
경기	수원시	영통구	아파트	힐스테이트영통	경기 수원시 영통구 망포동 728	2017-08	2140	3108	1199	현대건설(주)	127.0490805	37.2439059
경기	화성시	오산동	아파트	동탄역반도유보라아이비파크5.0	경기 화성시 오산동 988	2017-09	545	3094	1198	(주)반도건설	127.0912131385235	37.19504190486452
경기	수원시	영통구	아파트	영통라온프라이빗	경기 수원시 영통구 영통동 1154	2017-09	351	2415	1198	라온건설(주)	127.06386414310494	37.244512063629585
경기	화성시	새솔동	아파트	송산신도시대방노블랜드더퍼스티지1차	경기 화성시 새솔동 14	2018-06	731	1688	1198	대방건설(주)	126.81910503652882	37.286293115931954
경기	화성시	오산동	아파트	동탄역반도유보라아이비파크8.0	경기 화성시 오산동 973	2018-10	951	3143	1198	(주)반도건설	127.09074625077801	37.2025502776092
경기	화성시	산척동	아파트	동탄더레이크팰리스	경기 화성시 산척동 718	2018-11	706	2633	1198	(주)부영주택	127.10898988786496	37.17182699648432
경기	화성시	오산동	아파트	동탄역중흥S클래스	경기 화성시 오산동 1011	2019-01	436	1832	1198	중흥건설(주)	127.08686656873853	37.18614276708778
경기	포천시	소흘읍	아파트	태봉공원푸르지오파크몬트	경기 포천시 소흘읍 송우리 738	2024-12	623	0	1197	대우건설(주)	127.1453617	37.8325724
경기	화성시	산척동	아파트	더레이크시티부영5단지	경기 화성시 산척동 730	2018-12	868	2235	1195	(주)부영주택	127.11242025576085	37.167300490134494
경기	고양시	일산동구	아파트	일산센트럴아이파크	경기 고양시 일산동구 중산동 1841	2018-05	1802	1900	1194	현대산업개발(주)	126.78564696569057	37.67874344724753
울산	중구	복산동	아파트	번영로서한이다음1단지	울산 중구 복산동 779	2018-11	208	1783	1194	(주)서한	129.3331907	35.5640688
세종	어진동	520	아파트	한뜰마을4단지_한신더휴리저브2차	세종 어진동 520	2022-04	596	2279	1192	한신공영(주)	127.2556539	36.5007824
경기	광주시	태전동	아파트	힐스테이트태전2차에듀포레11단지	경기 광주시 태전동 732	2019-08	706	1735	1191	현대건설(주)	127.23229168614851	37.37848507805126
경기	고양시	덕양구	아파트	신원마을10단지동일스위트2차	경기 고양시 덕양구 신원동 661	2018-03	834	2031	1188	(주)동일,(주)동일스위트	126.88654563155549	37.660068958970456
경기	이천시	안흥동	아파트	이천롯데캐슬페라즈스카이	경기 이천시 안흥동 477	2023-04	479	0	1188	롯데건설(주)	127.4530963	37.2750467
경기	수원시	권선구	아파트	수원아이파크시티8단지	경기 수원시 권선구 권선동 1364	2017-06	282	0	1187	현대산업개발(주)	127.03009358138114	37.24673121923306
울산	남구	신정동	아파트	울산신정센트럴하임	울산 남구 신정동 1834	2019-04	77	1349	1187	우진건설(주)	129.31770696915436	35.530457779199445
경기	의정부시	장암동	아파트	장암더샵포레스트	경기 의정부시 장암동 419	2021-07	677	1736	1186	(주)포스코건설	127.05704283854779	37.72299790041049
경기	수원시	권선구	아파트	수원아이파크시티9단지	경기 수원시 권선구 권선동 1362	2017-06	268	1861	1185	현대산업개발(주)	127.02754372978363	37.24731661782491
경기	안양시	만안구	아파트	한양수자인에듀파크	경기 안양시 만안구 박달동 939	2017-11	348	2028	1184	(주)한 양	126.90398369794936	37.40305139183223
경기	화성시	산척동	아파트	호수공원역센트럴시티	경기 화성시 산척동 729	2019-05	1080	2580	1183	(주)부영주택	127.1089381289444	37.16714605742545
경기	수원시	권선구	아파트	수원아이파크시티7단지	경기 수원시 권선구 권선동 1337	2016-08	1596	2301	1182	현대산업개발 주식회사	127.02016376406584	37.2464959011258
경기	수원시	팔달구	아파트	우만한일베라체에코플러스	경기 수원시 팔달구 우만동 139-18	2022-06	223	1480	1182	한일건설(주)	127.0386152	37.2770021
경기	화성시	오산동	아파트	동탄역반도유보라아이비파크6.0	경기 화성시 오산동 972	2017-09	532	3180	1181	(주)반도건설	127.09125201481339	37.203946518352566
경기	용인시	기흥구	아파트	기흥역센트럴푸르지오	경기 용인시 기흥구 구갈동 662	2018-06	1498	2372	1181	(주)대우건설	127.11989802066957	37.273348797851085
경기	용인시	처인구	아파트	힐스테이트용인고진역2단지	경기 용인시 처인구 고림동 1028	2024-08	1358	0	1181	현대엔지니어링(주)	127.2233431	37.243681
경기	하남시	망월동	아파트	미사강변푸르지오	경기 하남시 망월동 1060	2016-04	1188	3641	1180	(주)대우건설	127.1841351	37.5652817
경기	여주시	교동	아파트	여주역센트레빌트리니체	경기 여주시 교동 673	2024-02	404	1208	1180	동부건설(주)	127.625415	37.2873994
경기	용인시	처인구	아파트	힐스테이트용인고진역1단지	경기 용인시 처인구 고림동 1026	2024-08	1345	0	1180	현대엔지니어링(주)	127.2226837	37.2460822
경기	남양주시	다산동	아파트	다산한양수자인리버파크	경기 남양주시 다산동 6075	2018-07	291	2861	1179	(주)한 양	127.14685891293601	37.620334749135765
경기	화성시	영천동	아파트	예미지파크뷰	경기 화성시 영천동 670	2017-09	451	2305	1178	(주)금성백조주택	127.10513954825389	37.20673727447541
경기	김포시	고촌읍	아파트	캐슬앤파밀리에시티2단지	경기 김포시 고촌읍 신곡리 944-4	2020-02	1872	1816	1178	신동아건설(주),롯데건설(주)	126.76083728588722	37.59239370310427
경기	오산시	누읍동	아파트	중흥S클래스에듀하이	경기 오산시 누읍동 659	2024-09	659	0	1177	중흥건설(주)	127.0520428	37.1428951
경기	수원시	권선구	아파트	호매실금호어울림에듀포레	경기 수원시 권선구 호매실동 1420	2019-08	532	1694	1175	금호산업(주)	126.9529049079026	37.25834830084206
경기	시흥시	신천동	아파트	신천코아루웰라움	경기 시흥시 신천동 953	2020-02	169	1449	1175	동서건설(주)	126.79265008318015	37.436640385060564
경기	의왕시	삼동	아파트	의왕푸르지오포레움2차	경기 의왕시 삼동 607	2020-02	416	2318	1175	(주)대우건설	126.9596616	37.3193912
경기	수원시	영통구	아파트	e편한세상2차2단지	경기 수원시 영통구 망포동 727	2016-12	270	2080	1174	대림산업(주), (주)삼호	127.06642588673719	37.240568130699295
경기	용인시	기흥구	아파트	기흥역지웰푸르지오	경기 용인시 기흥구 구갈동 658	2017-11	723	2183	1174	(주)대우건설	127.11479276256127	37.27337908743508
경기	남양주시	다산동	아파트	힐스테이트다산	경기 남양주시 다산동 6092	2018-12	1283	2774	1174	현대엔지니어링(주)	127.1581378	37.6238767
경기	수원시	영통구	아파트	e편한세상2차1단지	경기 수원시 영통구 망포동 726	2016-12	392	2123	1173	대림산업(주)	127.0643836437411	37.24044626591534
경기	화성시	산척동	아파트	더레이크시티부영6단지	경기 화성시 산척동 733	2018-11	818	1941	1172	(주)부영주택	127.11583511633535	37.16763509755669
경기	화성시	남양읍	아파트	화성남양시티프라디움4차	경기 화성시 남양읍 남양리 2191	2023-02	556	1285	1172	(주)시티건설,(주)시티종합건설,(주)시티	126.8339499	37.2136405
경기	여주시	교동	아파트	여주역우남퍼스트빌	경기 여주시 교동 670-1	2023-04	602	1512	1172	(주)우남건설	127.6309312	37.2793709
경기	용인시	기흥구	아파트	힐스테이트기흥	경기 용인시 기흥구 구갈동 660	2018-08	976	2599	1171	현대엔지니어링(주)	127.1180122	37.2746838
경기	용인시	기흥구	아파트	기흥역더샵	경기 용인시 기흥구 구갈동 661	2018-11	1394	2426	1171	(주)포스코건설	127.11860252084585	37.272266601856685
경기	의왕시	삼동	아파트	의왕푸르지오포레움1차	경기 의왕시 삼동 594	2020-02	194	2273	1171	(주)대우건설	126.95941291041653	37.3206033831049
경기	안성시	죽산면	아파트	안성하우스토리퍼스트시티	경기 안성시 죽산면 죽산리 790	2025-11	474	0	1171	남광토건	127.4253724	37.0729138
경기	화성시	청계동	아파트	동탄역더힐	경기 화성시 청계동 556	2017-02	718	1614	1170	(주)부영주택	127.12044593695717	37.19823344820916
경기	평택시	고덕동	아파트	고덕국제신도시파라곤	경기 평택시 고덕동 1904-2	2019-06	752	1843	1170	(주)동양건설산업,(주)라인산업	127.04548961677841	37.05384462264705
경기	시흥시	정왕동	아파트	호반써밋더프라임	경기 시흥시 정왕동 0	2023-01	826	1429	1169	(주)호반산업	126.689305	37.3220433
경기	용인시	처인구	아파트	서희스타힐스포레스트	경기 용인시 처인구 역북동 233	2023-03	1872	1559	1169	(주)서희건설	127.195086	37.2466751
경기	용인시	기흥구	아파트	기흥역파크푸르지오	경기 용인시 기흥구 구갈동 663	2018-07	994	2193	1168	(주)대우건설	127.12118144665571	37.27215090954594
울산	동구	전하동	아파트	스위첸웰츠타워2단지	울산 동구 전하동 782	2023-07	580	1297	1168	(주)케이씨씨건설	129.4308483	35.5184693
경기	양주시	옥정동	아파트	양주옥정더원파크빌리지	경기 양주시 옥정동 0	2023-01	930	1055	1166	(주)동양건설산업	127.0735568	37.8219027
세종	어진동	682	아파트	한뜰마을5단지_세종린스트라우스	세종 어진동 682	2022-11	465	2048	1164	우미건설(주)	127.2565053	36.4976373
경기	하남시	풍산동	아파트	하남힐즈파크푸르지오3단지	경기 하남시 풍산동 627	2018-09	358	2211	1162	(주)대우건설	127.1952309	37.5420123
경기	의정부시	의정부동	아파트	스마트트라움	경기 의정부시 의정부동 220-59	2019-04	66	0	1161	(주)스마트중앙건설	127.048534	37.743919
경기	광주시	태전동	아파트	태전파크자이13블럭	경기 광주시 태전동 726	2019-08	328	1741	1161	지에스건설(주),(주)신삼호	127.23460069841235	37.38122638628513
경기	화성시	산척동	아파트	더레이크시티부영1단지	경기 화성시 산척동 722	2018-11	641	2216	1160	(주)부영주택	127.11725864766139	37.17078514129661
경기	하남시	풍산동	아파트	미사강변동원로얄듀크	경기 하남시 풍산동 477	2016-04	808	2954	1159	(주)동원개발	127.18300537173268	37.554822686485174
