기준일자	시도	시군구	아파트	억대	매매가
20241231	서울시	광진구	광진구 군자동 일성파크 59㎡(계/3/1)	7	72000
20241231	서울시	동대문구	동대문구 청량리동 홍릉동부 59㎡(계/3/1)	7	72000
20241231	서울시	중랑구	중랑구 상봉동 상봉우정 57㎡(계/3/1)	7	72000
20241231	서울시	성북구	성북구 석관동 코오롱 59㎡(복/2/1)	7	72000
20241231	서울시	동작구	동작구 사당동 현대 59㎡(복/2/1)	7	72000
20241231	서울시	강서구	강서구 등촌동 라인 59㎡(복/2/1)	7	72000
20241231	서울시	양천구	양천구 신정동 신트리1단지 59㎡(복/3/1)	7	72000
20241231	서울시	영등포구	영등포구 문래동6가 현대2차 59㎡(복/2/1)	7	72000
20241231	서울시	강동구	강동구 명일동 명일현대 57㎡(복/2/1)	7	71500
20241231	서울시	강서구	강서구 화곡동 초록 58㎡(복/3/1)	7	71000
20241231	서울시	성북구	성북구 정릉동 정릉힐스테이트 59㎡(계/3/2)	7	71000
20241231	서울시	성북구	성북구 석관동 두산 59㎡(계/3/1)	7	71000
20241231	서울시	은평구	은평구 증산동 DMC우방 59㎡(복/3/1)	7	71000
20241231	서울시	중랑구	중랑구 면목동 용마산모아엘가파크포레 59㎡(계/3/2)	7	71000
20241231	서울시	강북구	강북구 미아동 래미안트리베라1차 59㎡(계/3/2)	7	71000
20241231	서울시	강북구	강북구 미아동 삼성래미안트리베라2차 59㎡(계/3/2)	7	71000
20241231	서울시	동대문구	동대문구 제기동 한신 59㎡(복/3/1)	7	71000
20241231	서울시	노원구	노원구 월계동 그랑빌 59㎡(계/3/1)	7	71000
20241231	서울시	서대문구	서대문구 홍제동 인왕산벽산 59㎡(계/3/1)	7	71000
20241231	서울시	강서구	강서구 염창동 한마음삼성 59㎡(복/3/1)	7	71000
20241231	서울시	양천구	양천구 신정동 신정현대5차 59㎡(계/2/1)	7	71000
20241231	서울시	서대문구	서대문구 남가좌동 남가좌현대 59㎡(복/2/1)	7	71000
20241231	서울시	동대문구	동대문구 휘경동 휘경롯데낙천대 59㎡(계/3/1)	7	71000
20241231	서울시	동대문구	동대문구 답십리동 두산 59㎡(복/3/1)	7	70500
20241231	서울시	구로구	구로구 개봉동 현대 59㎡(계/3/1)	7	70500
20241231	서울시	동대문구	동대문구 제기동 안암골벽산 59㎡(계/3/2)	7	70500
20241231	서울시	성북구	성북구 길음동 길음뉴타운3단지푸르지오 59㎡(복/3/2)	7	70000
20241231	서울시	강서구	강서구 마곡동 마곡벽산 59㎡(계/3/1)	7	70000
20241231	서울시	강서구	강서구 화곡동 초록 59㎡(복/3/1)	7	70000
20241231	서울시	관악구	관악구 봉천동 성현동아 59㎡(복/2/1)	7	70000
20241231	서울시	중랑구	중랑구 신내동 신내데시앙포레 59㎡(계/3/2)	7	70000
20241231	서울시	은평구	은평구 진관동 은평뉴타운기자촌11단지 59㎡(계/3/2)	7	70000
20241231	서울시	노원구	노원구 상계동 상계한일유앤아이 59㎡(계/3/2)	7	70000
20241231	서울시	동대문구	동대문구 제기동 현대 59㎡(복/3/1)	7	70000
20241231	서울시	동대문구	동대문구 청량리동 한신 59㎡(복/3/1)	7	70000
20241231	서울시	서초구	서초구 서초동 래미안서초유니빌(주상복합) 56㎡(복/1/1)	7	70000
20241231	서울시	구로구	구로구 구로동 한신휴플러스 58㎡(계/3/2)	7	70000
20241231	서울시	노원구	노원구 월계동 삼호4차 59㎡(복/3/1)	7	70000
20241231	서울시	양천구	양천구 신월동 수명산롯데캐슬 59㎡(계/3/2)	7	70000
20241231	서울시	도봉구	도봉구 창동 동아청솔 59㎡(복/2/1)	7	70000
20241231	서울시	도봉구	도봉구 창동 동아청솔 59㎡(복/3/1)	7	70000
20241231	서울시	도봉구	도봉구 창동 주공19단지 59㎡(복/2/1)	7	70000
20241231	서울시	도봉구	도봉구 창동 주공19단지 60㎡(계/2/1)	7	70000
20241231	서울시	노원구	노원구 공릉동 공릉두산힐스빌 60㎡(계/3/1)	7	70000
20241231	서울시	동대문구	동대문구 답십리동 답십리청솔우성 59㎡(복/3/1)	7	70000
20241231	서울시	동대문구	동대문구 이문동 쌍용 59㎡(계/3/1)	7	70000
20241231	서울시	동대문구	동대문구 전농동 전농SK 59㎡(복/2/1)	7	70000
20241231	서울시	중랑구	중랑구 상봉동 상봉태영데시앙 59㎡(계/3/2)	7	70000
20241231	서울시	서대문구	서대문구 홍제동 홍제청구3차 59㎡(복/3/1)	7	70000
20241231	서울시	양천구	양천구 신정동 신정현대6차 59㎡(계/3/1)	7	70000
20241231	서울시	강동구	강동구 천호동 동아하이빌 59㎡(복/3/1)	7	70000
20241231	서울시	서대문구	서대문구 홍제동 홍제한양 60㎡(계/2/1)	7	70000
20241231	서울시	강서구	강서구 등촌동 한사랑삼성1차 59㎡(복/2/1)	7	70000
20241231	서울시	강서구	강서구 등촌동 대동황토방1차 59㎡(계/3/1)	7	70000
20241231	서울시	강서구	강서구 방화동 치현마을동일스위트리버1차 59㎡(계/3/1)	7	70000
20241231	서울시	강서구	강서구 염창동 태영송화 59㎡(복/2/1)	6.5	69500
20241231	서울시	강서구	강서구 마곡동 마곡청구 59㎡(계/3/1)	6.5	69500
20241231	서울시	구로구	구로구 항동 하버라인2단지 59㎡(계/3/2)	6.5	69500
20241231	서울시	노원구	노원구 상계동 상계주공3단지 59㎡(복/2/1)	6.5	69500
20241231	서울시	성북구	성북구 정릉동 정릉힐스테이트3차 59㎡(계/3/2)	6.5	69500
20241231	서울시	노원구	노원구 중계동 중계주공10단지 58㎡(복/3/1)	6.5	69500
20241231	서울시	동대문구	동대문구 휘경동 주공2단지 59㎡(계/3/1)	6.5	69000
20241231	서울시	은평구	은평구 역촌동 역촌센트레빌 59㎡(계/3/2)	6.5	69000
20241231	서울시	구로구	구로구 개봉동 한마을 59㎡(계/3/1)	6.5	69000
20241231	서울시	노원구	노원구 월계동 녹천역두산위브 59㎡(계/3/2)	6.5	69000
20241231	서울시	영등포구	영등포구 양평동6가 한솔 59㎡(복/3/1)	6.5	69000
20241231	서울시	성북구	성북구 하월곡동 꿈의숲푸르지오 59㎡(계/3/2)	6.5	69000
20241231	서울시	서대문구	서대문구 홍제동 홍제삼성래미안 60㎡(복/2/1)	6.5	69000
20241231	서울시	관악구	관악구 봉천동 현대 58㎡(복/2/1)	6.5	69000
20241231	서울시	관악구	관악구 봉천동 관악우성 59㎡(복/2/1)	6.5	68500
20241231	서울시	동대문구	동대문구 이문동 현대 59㎡(복/3/1)	6.5	68000
20241231	서울시	강동구	강동구 길동 한빛(주상복합) 60㎡(계/3/1)	6.5	68000
20241231	서울시	구로구	구로구 항동 하버라인3단지 59㎡(계/3/2)	6.5	68000
20241231	서울시	중랑구	중랑구 면목동 용마산모아엘가파크포레 57㎡(계/3/2)	6.5	68000
20241231	서울시	구로구	구로구 구로동 구로두산위브 57㎡(계/2/1)	6.5	68000
20241231	서울시	노원구	노원구 상계동 상계주공3단지 58㎡(복/2/1)	6.5	68000
20241231	서울시	노원구	노원구 상계동 상계주공3단지 60㎡(복/2/1)	6.5	68000
20241231	서울시	구로구	구로구 온수동 온수힐스테이트 59㎡(계/3/2)	6.5	68000
20241231	서울시	성북구	성북구 하월곡동 월곡두산위브 59㎡(계/3/1)	6.5	68000
20241231	서울시	관악구	관악구 봉천동 은천2단지 59㎡(계/2/1)	6.5	68000
20241231	서울시	노원구	노원구 공릉동 공릉두산힐스빌 59㎡(계/3/1)	6.5	68000
20241231	서울시	동대문구	동대문구 답십리동 동아 59㎡(복/3/1)	6.5	68000
20241231	서울시	동대문구	동대문구 답십리동 대림 59㎡(계/3/1)	6.5	68000
20241231	서울시	동대문구	동대문구 용두동 신동아 58㎡(복/2/1)	6.5	68000
20241231	서울시	양천구	양천구 신정동 학마을1단지 59㎡(복/3/1)	6.5	68000
20241231	서울시	성북구	성북구 길음동 길음뉴타운2단지푸르지오 59㎡(계/3/2)	6.5	68000
20241231	서울시	노원구	노원구 상계동 상계주공6단지 59㎡(복/2/1)	6.5	68000
20241231	서울시	노원구	노원구 상계동 상계주공7단지 59㎡(복/2/1)	6.5	68000
20241231	서울시	강동구	강동구 천호동 중앙하이츠 59㎡(복/3/1)	6.5	67000
20241231	서울시	강북구	강북구 미아동 미아래미안1차 59㎡(계/3/2)	6.5	67000
20241231	서울시	강북구	강북구 미아동 두산위브트레지움 59㎡(계/3/2)	6.5	67000
20241231	서울시	도봉구	도봉구 방학동 대상타운현대 60㎡(계/3/2)	6.5	67000
20241231	서울시	도봉구	도봉구 창동 쌍용 59㎡(계/3/1)	6.5	67000
20241231	서울시	동대문구	동대문구 회기동 청량리신현대 60㎡(복/2/1)	6.5	67000
20241231	서울시	강서구	강서구 염창동 신동아 59㎡(복/2/1)	6.5	67000
20241231	서울시	영등포구	영등포구 양평동2가 양평벽산블루밍 59㎡(복/2/1)	6.5	67000
20241231	서울시	구로구	구로구 오류동 경남아너스빌 59㎡(계/3/1)	6.5	67000
20241231	서울시	강서구	강서구 방화동 방화e편한세상 59㎡(계/3/1)	6.5	67000
20241231	서울시	노원구	노원구 중계동 신안 59㎡(복/3/1)	6.5	66500
20241231	서울시	동대문구	동대문구 휘경동 휘경동양 59㎡(복/3/1)	6.5	66500
20241231	서울시	노원구	노원구 중계동 한화꿈에그린 59㎡(계/3/1)	6.5	66000
20241231	서울시	양천구	양천구 신정동 신정이펜하우스1단지 59㎡(계/3/2)	6.5	66000
20241231	서울시	양천구	양천구 신정동 신정이펜하우스4단지 59㎡(계/3/2)	6.5	66000
20241231	서울시	은평구	은평구 수색동 DMC진흥 57㎡(계/3/2)	6.5	66000
20241231	서울시	강서구	강서구 방화동 신안네트빌1단지 57㎡(복/3/1)	6.5	66000
20241231	서울시	노원구	노원구 상계동 상계주공7단지 58㎡(복/2/1)	6.5	66000
20241231	서울시	중랑구	중랑구 면목동 면목두산45단지 59㎡(복/2/1)	6.5	66000
20241231	서울시	노원구	노원구 상계동 상계주공3단지 59㎡(복/3/1)	6.5	65500
20241231	서울시	은평구	은평구 불광동 북한산대창센시티 59㎡(계/3/2)	6.5	65500
20241231	서울시	강서구	강서구 염창동 벽산늘푸른 59㎡(복/3/1)	6.5	65000
20241231	서울시	관악구	관악구 신림동 우방 59㎡(복/3/1)	6.5	65000
20241231	서울시	강서구	강서구 화곡동 우장산롯데 59㎡(계/3/2)	6.5	65000
20241231	서울시	성북구	성북구 종암동 종암SK 59㎡(복/3/1)	6.5	65000
20241231	서울시	은평구	은평구 응암동 응암푸르지오 59㎡(계/3/2)	6.5	65000
20241231	서울시	은평구	은평구 진관동 은평뉴타운상림5단지푸르지오 59㎡(계/3/1)	6.5	65000
20241231	서울시	노원구	노원구 월계동 현대(929) 59㎡(복/3/1)	6.5	65000
20241231	서울시	동대문구	동대문구 휘경동 휘경롯데 59㎡(복/3/1)	6.5	65000
20241231	서울시	동대문구	동대문구 답십리동 신답경남 59㎡(복/2/1)	6.5	65000
20241231	서울시	구로구	구로구 개봉동 현대홈타운2단지 59㎡(복/3/1)	6.5	65000
20241231	서울시	구로구	구로구 오류동 영풍마드레빌 59㎡(계/3/2)	6.5	65000
20241231	서울시	중랑구	중랑구 상봉동 상봉태영데시앙 59㎡(계/3/1)	6.5	65000
20241231	서울시	성북구	성북구 종암동 극동 59㎡(복/3/1)	6.5	65000
20241231	서울시	동대문구	동대문구 휘경동 휘경미소지움 59㎡(복/3/1)	6.5	65000
20241231	서울시	양천구	양천구 신정동 푸른마을2단지 59㎡(계/3/1)	6.5	65000
20241231	서울시	서대문구	서대문구 홍은동 현대 59㎡(계/2/1)	6.5	65000
20241231	서울시	성북구	성북구 돈암동 돈암삼성 59㎡(복/2/1)	6.5	65000
20241231	서울시	영등포구	영등포구 대림동 대림현대 59㎡(복/3/1)	6.5	65000
20241231	서울시	강북구	강북구 미아동 삼각산아이원 59㎡(계/3/1)	6.5	65000
20241231	서울시	양천구	양천구 신월동 신월시영 59㎡(복/3/1)	6.5	65000
20241231	서울시	강서구	강서구 방화동 개화산동부센트레빌 59㎡(계/3/2)	6.5	65000
20241231	서울시	은평구	은평구 신사동 신사한신휴플러스 59㎡(계/3/2)	6.5	65000
20241231	서울시	동대문구	동대문구 이문동 중앙하이츠빌 59㎡(계/2/1)	6.5	65000
20241231	서울시	강서구	강서구 방화동 마곡한진해모로 59㎡(복/3/1)	6.5	65000
20241231	서울시	중랑구	중랑구 면목동 면목두산45단지 59㎡(계/2/1)	6.5	65000
20241231	서울시	중랑구	중랑구 면목동 면목두산45단지 59㎡(계/3/1)	6.5	65000
20241231	서울시	동대문구	동대문구 휘경동 주공2단지 59㎡(복/3/1)	6	64000
20241231	서울시	도봉구	도봉구 쌍문동 북한산코오롱하늘채 59㎡(계/3/2)	6	64000
20241231	서울시	서대문구	서대문구 홍제동 문화촌현대 59㎡(복/3/1)	6	64000
20241231	서울시	구로구	구로구 항동 하버라인4단지 59㎡(계/3/2)	6	64000
20241231	서울시	노원구	노원구 중계동 양지대림2차 59㎡(복/3/1)	6	64000
20241231	서울시	도봉구	도봉구 창동 창동주공3단지 59㎡(복/2/1)	6	64000
20241231	서울시	중랑구	중랑구 중화동 한신 59㎡(복/3/1)	6	64000
20241231	서울시	도봉구	도봉구 쌍문동 쌍문삼성래미안 59㎡(계/3/2)	6	63500
20241231	서울시	성북구	성북구 정릉동 중앙하이츠빌2단지 59㎡(계/3/1)	6	63000
20241231	서울시	관악구	관악구 신림동 신림푸르지오2차 59㎡(계/3/1)	6	63000
20241231	서울시	노원구	노원구 하계동 장미 59㎡(계/3/1)	6	63000
20241231	서울시	강서구	강서구 방화동 신동아 59㎡(복/3/1)	6	63000
20241231	서울시	도봉구	도봉구 창동 창동주공1단지 58㎡(복/2/1)	6	63000
20241231	서울시	도봉구	도봉구 창동 창동주공3단지 59㎡(계/3/1)	6	63000
20241231	서울시	도봉구	도봉구 창동 대우그린 59㎡(계/3/1)	6	63000
20241231	서울시	노원구	노원구 공릉동 공릉풍림아이원 59㎡(계/3/1)	6	63000
20241231	서울시	서대문구	서대문구 연희동 연희성원 59㎡(복/3/1)	6	63000
20241231	서울시	양천구	양천구 신정동 신트리4단지 59㎡(복/3/1)	6	63000
20241231	서울시	중랑구	중랑구 면목동 대원칸타빌 56㎡(계/3/1)	6	63000
20241231	서울시	양천구	양천구 목동 성원2차 59㎡(복/2/1)	6	63000
20241231	서울시	성북구	성북구 정릉동 정릉e편한세상1차 59㎡(계/3/2)	6	63000
20241231	서울시	강북구	강북구 미아동 경남아너스빌(1356) 59㎡(복/3/1)	6	63000
20241231	서울시	양천구	양천구 신월동 벽산블루밍2단지 59㎡(계/3/2)	6	63000
20241231	서울시	노원구	노원구 상계동 상계주공6단지 59㎡(계/2/1)	6	63000
20241231	서울시	중랑구	중랑구 면목동 면목두산45단지 60㎡(복/2/1)	6	63000
20241231	서울시	노원구	노원구 공릉동 태강 59㎡(계/3/1)	6	62500
20241231	서울시	양천구	양천구 신월동 벽산블루밍1단지 59㎡(계/3/2)	6	62000
20241231	서울시	노원구	노원구 중계동 중계우성3차 59㎡(복/3/1)	6	62000
20241231	서울시	성북구	성북구 정릉동 중앙하이츠빌2단지 59㎡(복/3/2)	6	62000
20241231	서울시	금천구	금천구 가산동 두산위브 59㎡(계/3/1)	6	62000
20241231	서울시	노원구	노원구 상계동 상계주공11단지 60㎡(복/2/1)	6	62000
20241231	서울시	도봉구	도봉구 창동 동아그린 59㎡(계/3/1)	6	62000
20241231	서울시	구로구	구로구 개봉동 영화 59㎡(계/3/1)	6	62000
20241231	서울시	노원구	노원구 상계동 상계우방 59㎡(계/3/1)	6	62000
20241231	서울시	은평구	은평구 수색동 e편한세상수색에코포레 59㎡(계/3/1)	6	62000
20241231	서울시	서대문구	서대문구 현저동 독립문파크빌 59㎡(복/2/1)	6	62000
20241231	서울시	관악구	관악구 봉천동 봉천벽산타운2차 57㎡(복/2/2)	6	62000
20241231	서울시	노원구	노원구 상계동 상계주공6단지 58㎡(복/2/1)	6	61500
20241231	서울시	도봉구	도봉구 창동 주공18단지 59㎡(복/2/1)	6	61000
20241231	서울시	노원구	노원구 공릉동 태강 59㎡(복/3/1)	6	61000
20241231	서울시	동대문구	동대문구 이문동 이문삼익 59㎡(복/3/1)	6	61000
20241231	서울시	구로구	구로구 개봉동 삼호 59㎡(계/3/1)	6	61000
20241231	서울시	성북구	성북구 상월곡동 동아에코빌 59㎡(복/3/1)	6	61000
20241231	서울시	동대문구	동대문구 전농동 전농우성 59㎡(복/2/1)	6	61000
20241231	서울시	중랑구	중랑구 면목동 면목늘푸른동아 59㎡(복/3/1)	6	61000
20241231	서울시	성북구	성북구 돈암동 범양 59㎡(복/2/1)	6	61000
20241231	서울시	성북구	성북구 정릉동 길음뉴타운경남아너스빌 59㎡(복/3/1)	6	61000
20241231	서울시	영등포구	영등포구 대림동 대림한신2차 59㎡(계/3/1)	6	61000
